ratioStandard,ratioWarp,mode,product,transportMode,ratioBoxes,returnableTotal,totalPackages,shipment,cartonTotal,siQty,qty,ratioCarton,boxesTotal,packagingBreakdown.warpQty,packagingBreakdown.qty110x110x65,packagingBreakdown.qty110x110x115,packagingBreakdown.qty80x120x90,packagingBreakdown.qty70x100x90,packagingBreakdown.qty80x120x65,packagingBreakdown.qty53x53x58,packagingBreakdown.qty110x110x90,packagingBreakdown.qty80x120x115,packagingBreakdown.qty47x66x68,packagingBreakdown.unitQty,packagingBreakdown.qty42x46x68,packagingBreakdown.qty68x74x86,packagingBreakdown.returnableQty,packagingBreakdown.qty27x27x22,packagingBreakdown.qty57x64x84,packagingBreakdown.qty53x53x19,standardTotal,warpTotal,ratioReturnable,date,customerName,remark,consigneeName,__id,__path,__createTime,__updateTime
0,2.8,VESSEL,INVERTER,VESSEL,0,0,28,FEA NJ,0,5,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,2022-12-27,FMT,,FEA NJ,I57qdaEuXy10lHrvgoL4,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/I57qdaEuXy10lHrvgoL4,2026-03-06T02:44:59.190364Z,2026-03-06T09:16:37.809015Z
1,2.6,AIRCRAFT,INVERTER,AIRCRAFT,0.3333333333333333,0,28,FEA TWMC,0,3,36,0,1,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,26,0,2022-01-04,FMT,,FEA TWMC,I5BlN3McOPqYLsTUfOSU,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/I5BlN3McOPqYLsTUfOSU,2026-03-06T02:44:35.130684Z,2026-03-06T09:16:37.809015Z
0,15.8,VESSEL,INVERTER,VESSEL,0,31,189,FEE,0,2,2466,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,158,15.5,2026-02-17,FMT,,FEE,I6hgpFKETDOUg7tb1jXD,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/I6hgpFKETDOUg7tb1jXD,2026-03-12T03:09:07.910479Z,2026-03-12T03:09:07.910479Z
0,0.9,AIRCRAFT,INVERTER,AIRCRAFT,0,0,9,FEA NJ AID,0,1,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2023-09-28,FMT,,FEA NJ AID,I7Kxnllhhla4dutKi5Ao,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/I7Kxnllhhla4dutKi5Ao,2026-03-06T02:44:59.190364Z,2026-03-06T09:16:37.809015Z
0,0,VESSEL,TEMPERATURE CONTROL,VESSEL,0.3333333333333333,0,2,FEF,1,2,201,0.03333333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2021-06-07,FMT,,FEF,I8FbNnoTKloXj3CJOyQZ,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/I8FbNnoTKloXj3CJOyQZ,2026-03-06T02:44:23.365298Z,2026-03-06T09:16:37.809015Z
2,0,AIRCRAFT,INVERTER,AIRCRAFT,0.6666666666666666,0,4,FEI,0,3,26,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,2024-10-25,FMT,,FEI,I95rDJZwnKATCHSLEQU2,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/I95rDJZwnKATCHSLEQU2,2026-03-06T02:44:55.432269Z,2026-03-06T09:16:37.809015Z
2,1.1,AIRCRAFT,INVERTER,AIRCRAFT,2,0,19,FEI,0,11,355,0,6,11,1,0,0,3,0,0,1,0,0,0,1,2,0,0,0,0,2,11,0,2021-11-10,FMT,,FEI,IASSIbV17bqxbJSoWxGZ,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IASSIbV17bqxbJSoWxGZ,2026-03-06T02:44:32.424350Z,2026-03-06T09:16:37.809015Z
0,2.9,VESSEL,INVERTER,VESSEL,0.3333333333333333,1,31,FEE,0,1,62,0,1,29,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,29,0.5,2026-02-10,FMT,,FEE,IATB41GBX5Cz9ZHAQZjh,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IATB41GBX5Cz9ZHAQZjh,2026-03-06T02:44:41.429278Z,2026-03-12T04:47:07.447351Z
116,35,VESSEL,INVERTER,VESSEL,13,0,505,FAP,0,54,5608,0,39,350,3,32,0,12,0,0,81,0,12,0,5,4,0,0,6,0,116,350,0,2024-09-04,FMT,,FAP,IAavtKWsdytmeo4Ivs5t,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IAavtKWsdytmeo4Ivs5t,2026-03-06T02:44:38.646577Z,2026-03-06T09:16:37.809015Z
0,0,AIRCRAFT,TEMPERATURE CONTROL,AIRCRAFT,0,0,3,FEF,3,3,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2023-09-12,FMT,,FEF,IDSbjxvU811M28h6Toye,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IDSbjxvU811M28h6Toye,2026-03-06T02:44:41.429278Z,2026-03-06T09:16:37.809015Z
32,8.5,VESSEL,INVERTER,VESSEL,9,0,144,FEI,0,53,1363,0,27,85,0,17,0,7,0,0,15,0,3,0,3,11,0,0,3,0,32,85,0,2023-07-17,FMT,,FEI,IDVBU7Ecp1F1pEopAIaP,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IDVBU7Ecp1F1pEopAIaP,2026-03-06T02:44:48.328492Z,2026-03-06T09:16:37.809015Z
0,0,AIRCRAFT,TEMPERATURE CONTROL,AIRCRAFT,1,0,5,FEF,2,3,464,0.06666666666666667,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,2021-09-21,FMT,,FEF,IEUeJCFXMY2826Dx1nGY,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IEUeJCFXMY2826Dx1nGY,2026-03-06T02:44:32.424350Z,2026-03-06T09:16:37.809015Z
0,0.1,AIRCRAFT,INVERTER,AIRCRAFT,0,0,1,FAP,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022-06-30,FMT,,FAP,IEaxgNSjXZrKpNdavduu,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IEaxgNSjXZrKpNdavduu,2026-03-06T02:45:02.235743Z,2026-03-06T09:16:37.809015Z
11,11,VESSEL,INVERTER,VESSEL,9,0,148,FAP,0,37,597,0,27,110,0,7,0,7,0,0,4,0,3,0,10,2,0,0,5,0,11,110,0,2025-01-09,FMT,,FAP,IGSMG5Pg3Q9rDLoI3Xre,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IGSMG5Pg3Q9rDLoI3Xre,2026-03-06T02:44:38.646577Z,2026-03-06T09:16:37.809015Z
0,2.9,VESSEL,INVERTER,VESSEL,5,0,44,FEID,0,28,218,0,15,29,0,0,0,2,0,0,0,0,5,0,3,2,0,0,3,0,0,29,0,2024-01-23,FMT,,FEID,II44qr7mmtpbgDAOw0EU,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/II44qr7mmtpbgDAOw0EU,2026-03-06T02:44:55.432269Z,2026-03-06T09:16:37.809015Z
0,0.1,AIRCRAFT,INVERTER,AIRCRAFT,4,0,13,FEID,0,13,25,0,12,1,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,1,0,2022-02-09,FMT,,FEID,IIwtAyKqSrwSiFSpJZaB,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IIwtAyKqSrwSiFSpJZaB,2026-03-06T02:44:35.130684Z,2026-03-06T09:16:37.809015Z
1,0,VESSEL,INVERTER,VESSEL,0.6666666666666666,0,3,FEA ROA,0,2,150,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,2021-08-17,FMT,,FEA ROA,IJM6IFVoiyMeqcLQZff2,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IJM6IFVoiyMeqcLQZff2,2026-03-06T02:44:23.365298Z,2026-03-06T09:16:37.809015Z
28,5.9,VESSEL,INVERTER,VESSEL,4.333333333333333,0,100,FEA NJ,0,18,2005,0,13,59,0,0,7,8,1,0,0,20,3,0,1,1,0,0,0,0,28,59,0,2021-11-02,FMT,,FEA NJ,IJtJGYywduLvFImUTswn,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IJtJGYywduLvFImUTswn,2026-03-06T02:44:32.424350Z,2026-03-06T09:16:37.809015Z
6,7.8,VESSEL,INVERTER,VESSEL,1.3333333333333333,0,88,FEA NJ,0,7,210,0,4,78,0,0,3,0,0,0,0,3,1,0,1,2,0,0,0,0,6,78,0,2024-01-09,FMT,,FEA NJ,IKTGATyMZE9w54Vjn1Xa,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IKTGATyMZE9w54Vjn1Xa,2026-03-06T02:44:38.646577Z,2026-03-06T09:16:37.809015Z
4,0.1,VESSEL,INVERTER,VESSEL,5,0,20,FAP,0,18,318,0,15,1,1,3,0,4,0,0,0,0,5,0,4,1,0,0,1,0,4,1,0,2024-06-06,FMT,,FAP,IL6gwEjujiSUeGtyxBIo,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IL6gwEjujiSUeGtyxBIo,2026-03-06T02:44:38.646577Z,2026-03-06T09:16:37.809015Z
2,1.7,VESSEL,INVERTER,VESSEL,8.333333333333334,0,44,FAP,0,33,210,0,25,17,0,0,0,2,0,0,2,0,4,0,10,7,0,0,2,0,2,17,0,2023-08-31,FMT,,FAP,IMMv3EUFh12TVFW3opgs,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IMMv3EUFh12TVFW3opgs,2026-03-06T02:45:00.788854Z,2026-03-06T09:16:37.809015Z
0,2.2,VESSEL,INVERTER,VESSEL,0.3333333333333333,0,23,FEK,0,3,29,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,2022-06-21,FMT,,FEK,IN35YHl2PnoJSen8Dx82,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IN35YHl2PnoJSen8Dx82,2026-03-06T02:44:48.328492Z,2026-03-06T09:16:37.809015Z
13,2.8,VESSEL,INVERTER,VESSEL,4.333333333333333,0,54,FEA NJ,0,15,1167,0,13,28,0,0,5,3,0,0,0,8,2,0,6,1,0,0,1,0,13,28,0,2023-01-11,FMT,,FEA NJ,IOs3F8YWYFC9ld2c24ow,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IOs3F8YWYFC9ld2c24ow,2026-03-06T02:44:41.429278Z,2026-03-06T09:16:37.809015Z
0,1,VESSEL,VENDING MACHINE,VESSEL,0,0,10,FET,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,2021-11-05,FMT,,FET,IP2mw1KN7dNw81pbrU1k,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IP2mw1KN7dNw81pbrU1k,2026-03-06T02:44:32.424350Z,2026-03-06T09:16:37.809015Z
0,0,AIRCRAFT,TEMPERATURE CONTROL,AIRCRAFT,3,0,16,FEF,7,12,532,0.23333333333333334,9,0,0,0,0,0,0,2,0,0,0,0,7,0,0,4,0,3,0,0,0,2023-02-28,FMT,,FEF,IPl43iYiWNFpo09pL3Q8,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IPl43iYiWNFpo09pL3Q8,2026-03-06T02:44:59.190364Z,2026-03-06T09:16:37.809015Z
9,2.4,VESSEL,INVERTER,VESSEL,2.6666666666666665,0,41,FETW,0,10,645,0,8,24,1,5,0,1,0,0,3,0,0,0,2,4,0,0,1,0,9,24,0,2024-11-12,FMT,,FETW,IQOJDIs0E1EglJehffk6,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IQOJDIs0E1EglJehffk6,2026-03-06T02:44:44.544187Z,2026-03-06T09:16:37.809015Z
16,0.1,AIRCRAFT,INVERTER,AIRCRAFT,1.3333333333333333,0,21,FEI,0,8,2391,0,4,1,1,14,0,1,0,0,1,0,0,0,1,1,0,0,1,0,16,1,0,2021-02-03,FMT,,FEI,IQf1ETboT4ZQo7eCrIkt,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IQf1ETboT4ZQo7eCrIkt,2026-03-06T02:44:23.365298Z,2026-03-06T09:16:37.809015Z
0,0,VESSEL,TEMPERATURE CONTROL,VESSEL,2.6666666666666665,0,9,FEA,1,3,1173,0.03333333333333333,8,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,2021-04-21,FMT,,FEA,IRtwmiQCbnWfYwFlfqNA,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IRtwmiQCbnWfYwFlfqNA,2026-03-06T02:44:23.365298Z,2026-03-06T09:16:37.809015Z
26,0.2,VESSEL,INVERTER,VESSEL,2.3333333333333335,0,35,FAP,0,10,1018,0,7,2,0,6,0,2,0,0,20,0,2,0,0,3,0,0,0,0,26,2,0,2026-02-13,FMT,,FAP,IS0tfIdu66Zr1vHmsPyc,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IS0tfIdu66Zr1vHmsPyc,2026-03-12T03:04:13.369516Z,2026-03-12T04:47:38.801525Z
0,0.9,AIRCRAFT,INVERTER,AIRCRAFT,0,0,9,FEA FRE,0,1,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2022-03-08,FMT,,FEA FRE,ISJvqlrGPcUbt5Nj1giU,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/ISJvqlrGPcUbt5Nj1giU,2026-03-06T02:44:35.130684Z,2026-03-06T09:16:37.809015Z
7,2.3,VESSEL,INVERTER,VESSEL,0.3333333333333333,0,31,FETW,0,7,416,0,1,23,2,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,7,23,0,2025-05-13,FMT,,FETW,ISbSwTOSuEZOazm8LYOA,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/ISbSwTOSuEZOazm8LYOA,2026-03-06T02:44:41.429278Z,2026-03-06T09:16:37.809015Z
2,0,AIRCRAFT,INVERTER,AIRCRAFT,0.6666666666666666,0,4,FEI,0,3,40,0,2,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,2023-04-12,FMT,,FEI,ISqEQ4CkoUcz8hhF1xnD,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/ISqEQ4CkoUcz8hhF1xnD,2026-03-06T02:44:44.544187Z,2026-03-06T09:16:37.809015Z
12,1.9,VESSEL,INVERTER,VESSEL,4.666666666666667,0,45,FAP,0,19,726,0,14,19,0,4,0,6,0,0,8,0,3,0,4,0,0,0,1,0,12,19,0,2021-02-22,FMT,,FAP,ITI1YmkpmRi3uqUm4gwd,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/ITI1YmkpmRi3uqUm4gwd,2026-03-06T02:44:23.365298Z,2026-03-06T09:16:37.809015Z
3,0.7,VESSEL,INVERTER,VESSEL,2.6666666666666665,0,18,FEID,0,11,98,0,8,7,0,0,0,1,0,0,3,0,1,0,3,2,0,0,1,0,3,7,0,2024-01-10,FMT,,FEID,IV2WjIZDy4NXbxv7v8UY,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IV2WjIZDy4NXbxv7v8UY,2026-03-06T02:44:44.544187Z,2026-03-06T09:16:37.809015Z
3,0.6,AIRCRAFT,INVERTER,AIRCRAFT,3,0,18,FEI,0,11,443,0,9,6,0,2,0,5,0,0,1,0,0,0,2,1,0,0,1,0,3,6,0,2021-06-17,FMT,,FEI,IV9PRzdtuj9z2sMxRZVK,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IV9PRzdtuj9z2sMxRZVK,2026-03-06T02:44:18.832963Z,2026-03-06T09:16:37.809015Z
4,0.3,VESSEL,INVERTER,VESSEL,5,0,22,FETW,0,16,238,0,15,3,0,2,0,4,0,0,2,0,1,0,7,0,0,0,3,0,4,3,0,2025-06-09,FMT,,FETW,Ib8DwaAXhKhOC78cgzhm,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/Ib8DwaAXhKhOC78cgzhm,2026-03-06T02:44:38.646577Z,2026-03-06T09:16:37.809015Z
3,0,VESSEL,TEMPERATURE CONTROL,VESSEL,0,0,3,FEC,0,1,1873,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2021-03-12,FMT,,FEC,IclAK6fmZh5wnDf1Fr3Q,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IclAK6fmZh5wnDf1Fr3Q,2026-03-06T02:44:23.365298Z,2026-03-06T09:16:37.809015Z
0,2.1,VESSEL,INVERTER,VESSEL,0,94,115,FEE,0,1,2362,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,21,47,2024-12-24,FMT,,FEE,IdD9DhmkiMqJN72iFrkW,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IdD9DhmkiMqJN72iFrkW,2026-03-06T02:44:59.190364Z,2026-03-06T09:16:37.809015Z
45,1.7,AIRCRAFT,INVERTER,AIRCRAFT,10.333333333333334,0,93,FEE,0,41,1402,0,31,17,0,0,39,9,1,0,0,5,3,0,3,8,0,0,8,0,45,17,0,2023-09-12,FMT,,FEE,IdUzdWGtNhdFm7mCNdJS,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IdUzdWGtNhdFm7mCNdJS,2026-03-06T02:44:44.544187Z,2026-03-06T09:16:37.809015Z
7,0.8,VESSEL,INVERTER,VESSEL,0,0,15,FEA NJ,0,1,610,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,8,0,2025-10-01,FMT,,FEA NJ,Ietm8wnU3LRO6Yer5En4,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/Ietm8wnU3LRO6Yer5En4,2026-03-06T02:44:32.424350Z,2026-03-06T09:16:37.809015Z
0,0,VESSEL,INVERTER,VESSEL,3,0,9,FEID,0,9,55,0,9,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,2,0,0,0,0,2021-04-08,FMT,,FEID,IeuNRuMxVxz9IvWbc11f,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IeuNRuMxVxz9IvWbc11f,2026-03-06T02:44:23.365298Z,2026-03-06T09:16:37.809015Z
0,0,COURIER,TEMPERATURE CONTROL,COURIER,0,0,1,FEV,1,1,8,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022-07-06,FMT,,FEV,IfHqKApbxNWv6m1X01YQ,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IfHqKApbxNWv6m1X01YQ,2026-03-06T02:44:38.646577Z,2026-03-06T09:16:37.809015Z
3,0,VESSEL,INVERTER,VESSEL,0.3333333333333333,0,4,FEC,0,1,125,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2021-02-24,FMT,,FEC,IiYctTbKosBQY8nWYwjW,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IiYctTbKosBQY8nWYwjW,2026-03-06T02:44:18.832963Z,2026-03-06T09:16:37.809015Z
10,5.1,AIRCRAFT,INVERTER,AIRCRAFT,3.6666666666666665,0,72,FEI,0,14,604,0,11,51,1,7,0,3,0,0,2,0,1,0,4,1,0,0,2,0,10,51,0,2021-09-09,FMT,,FEI,Ikp7yRKSCQzRx05QY2vC,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/Ikp7yRKSCQzRx05QY2vC,2026-03-06T02:44:32.424350Z,2026-03-06T09:16:37.809015Z
3,5.9,AIRCRAFT,INVERTER,AIRCRAFT,3,0,71,FEI,0,14,620,0,9,59,0,2,0,3,0,0,1,0,0,0,4,0,0,0,2,0,3,59,0,2021-08-31,FMT,,FEI,IlDeBcqReR8iMbJbrfBn,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IlDeBcqReR8iMbJbrfBn,2026-03-06T02:44:28.304385Z,2026-03-06T09:16:37.809015Z
23,1.6,AIRCRAFT,INVERTER,AIRCRAFT,9,0,66,FEE,0,24,1510,0,27,16,0,0,7,10,3,0,0,13,6,0,6,1,0,0,4,0,23,16,0,2021-04-16,FMT,,FEE,In1btu2qi6lMrwQu5RQs,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/In1btu2qi6lMrwQu5RQs,2026-03-06T02:44:18.832963Z,2026-03-06T09:16:37.809015Z
0,0.6,VESSEL,INVERTER,VESSEL,0,0,6,FAP,0,3,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2024-03-15,FMT,,FAP,InRQSWOQPZhw3lao9l5O,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/InRQSWOQPZhw3lao9l5O,2026-03-06T02:44:41.429278Z,2026-03-06T09:16:37.809015Z
0,2.3,VESSEL,INVERTER,VESSEL,1,0,26,FEA TWMC,0,5,38,0,3,23,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,2021-12-07,FMT,,FEA TWMC,IoUkPkVabjGTQ63lOtbD,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IoUkPkVabjGTQ63lOtbD,2026-03-06T02:44:28.304385Z,2026-03-06T09:16:37.809015Z
0,0,COURIER,TEMPERATURE CONTROL,COURIER,0,0,2,FAP,2,1,60,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2024-07-12,FMT,,FAP,IqVie3pbizqwtl0sF37r,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IqVie3pbizqwtl0sF37r,2026-03-06T02:44:44.544187Z,2026-03-06T09:16:37.809015Z
0,0,VESSEL,TEMPERATURE CONTROL,VESSEL,0.3333333333333333,0,3,FEK,2,2,150,0.06666666666666667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2022-10-12,FMT,,FEK,IqWljMkKvZCopJYCgzDb,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IqWljMkKvZCopJYCgzDb,2026-03-06T02:44:41.429278Z,2026-03-06T09:16:37.809015Z
6,0,AIRCRAFT,INVERTER,AIRCRAFT,0.3333333333333333,0,7,FEI,0,1,100,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,6,0,0,2025-09-22,FMT,,FEI,IsEaaGOnFUIJhiR9KYHK,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IsEaaGOnFUIJhiR9KYHK,2026-03-06T02:44:55.432269Z,2026-03-06T09:16:37.809015Z
0,0,COURIER,TEMPERATURE CONTROL,COURIER,0,0,6,FEA,6,4,120,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,2022-01-31,FMT,,FEA,IsHFRuaI6c8sTfSlhdDL,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IsHFRuaI6c8sTfSlhdDL,2026-03-06T02:45:00.788854Z,2026-03-06T09:16:37.809015Z
14,3.9,VESSEL,INVERTER,VESSEL,5,0,68,FEA NJ,0,22,1598,0,15,39,0,0,2,3,1,0,0,11,3,0,4,2,0,0,3,0,14,39,0,2022-11-02,FMT,,FEA NJ,Iu6TjNi4YwETzik39vtV,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/Iu6TjNi4YwETzik39vtV,2026-03-06T02:44:32.424350Z,2026-03-06T09:16:37.809015Z
0,0.4,VESSEL,INVERTER,VESSEL,7.666666666666667,0,27,FEID,0,27,243,0,23,4,0,0,0,0,0,0,0,0,4,0,10,2,0,0,7,0,0,4,0,2023-08-30,FMT,,FEID,IuwO8zlCVDemVv9EtY21,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/IuwO8zlCVDemVv9EtY21,2026-03-06T02:45:00.788854Z,2026-03-06T09:16:37.809015Z
0,0.8,VESSEL,INVERTER,VESSEL,0,1,9,FEE,0,2,201,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0.5,2021-07-29,FMT,,FEE,J01e0kuMZZRsoAkoGWkV,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/J01e0kuMZZRsoAkoGWkV,2026-03-06T02:44:18.832963Z,2026-03-06T09:16:37.809015Z
0,0.5,VESSEL,INVERTER,VESSEL,0,0,5,FEA FRE,0,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2022-03-22,FMT,,FEA FRE,J0DE7OHhJpGaTWrUJpv4,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/J0DE7OHhJpGaTWrUJpv4,2026-03-06T02:44:48.328492Z,2026-03-06T09:16:37.809015Z
1,1,VESSEL,INVERTER,VESSEL,0.3333333333333333,0,12,FAP,0,4,29,0,1,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,10,0,2023-01-27,FMT,,FAP,J18KOZNaobPlYeTqdvxu,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/J18KOZNaobPlYeTqdvxu,2026-03-06T02:44:59.190364Z,2026-03-06T09:16:37.809015Z
15,1,VESSEL,INVERTER,VESSEL,0.3333333333333333,0,26,FEA IDEC,0,2,688,0,1,10,0,0,3,0,0,0,0,12,0,0,0,1,0,0,0,0,15,10,0,2023-06-15,FMT,,FEA IDEC,J1YWM6jMzmLEV6FpKFJY,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/J1YWM6jMzmLEV6FpKFJY,2026-03-06T02:44:41.429278Z,2026-03-06T09:16:37.809015Z
0,1,VESSEL,INVERTER,VESSEL,0,0,10,FEA LAX,0,1,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2026-02-09,FMT,,FEA LAX,J335t82uBnAGOe9srqao,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/J335t82uBnAGOe9srqao,2026-03-06T02:44:35.130684Z,2026-03-12T04:46:59.519263Z
1,0.3,AIRCRAFT,INVERTER,AIRCRAFT,0.6666666666666666,0,6,FEE,0,3,75,0,2,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,3,0,2021-06-22,FMT,,FEE,J43DOxLFPxSuEzKsWo1h,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/J43DOxLFPxSuEzKsWo1h,2026-03-06T02:44:18.832963Z,2026-03-06T09:16:37.809015Z
0,0.9,VESSEL,INVERTER,VESSEL,0.3333333333333333,0,10,FAP,0,1,14,0,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,2022-08-31,FMT,,FAP,J4VIRLuqXdfjj7prMNd8,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/J4VIRLuqXdfjj7prMNd8,2026-03-06T02:45:00.788854Z,2026-03-06T09:16:37.809015Z
0,0.2,VESSEL,INVERTER,VESSEL,0,0,2,FEID,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2023-01-05,FMT,,FEID,J5VSNxQkK8hlsWbItpWB,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/J5VSNxQkK8hlsWbItpWB,2026-03-06T02:44:35.130684Z,2026-03-06T09:16:37.809015Z
0,0,VESSEL,TEMPERATURE CONTROL,VESSEL,0,0,1,FEF,1,1,4,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022-12-28,FMT,,FEF,J64EqI8ZCbYyYsZhjg2F,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/J64EqI8ZCbYyYsZhjg2F,2026-03-06T02:45:02.235743Z,2026-03-06T09:16:37.809015Z
