gw,sideBoxWeight,height,updatedAt,length,productType,cbm,name,stackingLimit,lastUpdated,width,sku,nw,packingRules.boxes.47x66x68.perLayer,packingRules.boxes.47x66x68.layers,packingRules.boxes.47x66x68.totalQty,packingRules.boxes.57x64x84.layers,packingRules.boxes.57x64x84.perLayer,packingRules.boxes.57x64x84.totalQty,packingRules.boxes.70x100x90.perLayer,packingRules.boxes.70x100x90.layers,packingRules.boxes.70x100x90.totalQty,packingRules.boxes.68x74x86.layers,packingRules.boxes.68x74x86.perLayer,packingRules.boxes.68x74x86.totalQty,packingRules.rtn.totalQty,packingRules.rtn.perLayer,packingRules.rtn.layers,packingRules.pallets.80x120x115.layers,packingRules.pallets.80x120x115.perLayer,packingRules.pallets.80x120x115.totalQty,packingRules.pallets.80x120x90.perLayer,packingRules.pallets.80x120x90.layers,packingRules.pallets.80x120x90.totalQty,packingRules.pallets.110x110x90.totalQty,packingRules.pallets.110x110x90.perLayer,packingRules.pallets.110x110x90.layers,packingRules.pallets.110x110x115.totalQty,packingRules.pallets.110x110x115.layers,packingRules.pallets.110x110x115.perLayer,packingRules.warp,category,__id,__path,__createTime,__updateTime,packingRules.boxes.42x46x68.totalQty,packingRules.boxes.42x46x68.perLayer,packingRules.boxes.42x46x68.layers,packingRules.pallets.80x120x65.totalQty,packingRules.pallets.80x120x65.perLayer,packingRules.pallets.80x120x65.layers,packingRules.pallets.110x110x65.layers,packingRules.pallets.110x110x65.perLayer,packingRules.pallets.110x110x65.totalQty,unit
0,0,0,2026-03-04T16:19:22.502Z,0,Carton Case,0,Inverter-EQ7-40P5-C,0,2026-03-04,0,EQ7-40P5-C,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,False,Inverters,EQ7-40P5-C,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/EQ7-40P5-C,2026-02-03T15:16:38.401585Z,2026-03-04T16:19:22.534536Z,,,,,,,,,,
66,65,53,2026-02-03T15:16:34.088Z,130,Carton Case,0.365,Inverter-EQ7-4100-C,2,2026-02-03,53,EQ7-4100-C,63,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,EQ7-4100-C,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/EQ7-4100-C,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,,,,,,,,,,
923,881.99,89,2026-02-03T15:16:34.088Z,230,Wooden Case,2.641,Inverter-EQ7-41000-C,0,2026-02-03,129,EQ7-41000-C,836,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,EQ7-41000-C,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/EQ7-41000-C,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,,,,,,,,,,
76,76,53,2026-02-03T15:16:34.088Z,130,Carton Case,0.365,Inverter-EQ7-4125-C,2,2026-02-03,53,EQ7-4125-C,74,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,EQ7-4125-C,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/EQ7-4125-C,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,,,,,,,,,,
109,106.5,60,2026-02-03T15:16:34.088Z,131,Carton Case,0.534,Inverter-EQ7-4150-C,2,2026-02-03,68,EQ7-4150-C,106,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,EQ7-4150-C,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/EQ7-4150-C,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,,,,,,,,,,
111,111,60,2026-02-03T15:16:34.088Z,131,Carton Case,0.534,Inverter-EQ7-4200-C,2,2026-02-03,68,EQ7-4200-C,99,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,EQ7-4200-C,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/EQ7-4200-C,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,,,,,,,,,,
154,157,60,2026-02-03T15:16:34.088Z,155,Carton Case,0.698,Inverter-EQ7-4250-C,2,2026-02-03,75,EQ7-4250-C,130,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,EQ7-4250-C,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/EQ7-4250-C,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,,,,,,,,,,
160,158,60,2026-02-03T15:16:34.088Z,155,Carton Case,0.698,Inverter-EQ7-4300-C,0,2026-02-03,75,EQ7-4300-C,137,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,EQ7-4300-C,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/EQ7-4300-C,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,,,,,,,,,,
203,194.8,60,2026-02-03T15:16:34.088Z,155,Carton Case,0.791,Inverter-EQ7-4350-C,0,2026-02-03,85,EQ7-4350-C,182,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,EQ7-4350-C,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/EQ7-4350-C,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,,,,,,,,,,
215,210,60,2026-02-03T15:16:34.088Z,155,Carton Case,0.791,Inverter-EQ7-4450-C,2,2026-02-03,85,EQ7-4450-C,175,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,EQ7-4450-C,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/EQ7-4450-C,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,,,,,,,,,,
450,430,83,2026-02-03T15:16:34.088Z,219,Wooden Case,1.745,Inverter-EQ7-4500-C,0,2026-02-03,96,EQ7-4500-C,263,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,EQ7-4500-C,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/EQ7-4500-C,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,,,,,,,,,,
429,453,83,2026-02-03T15:16:34.088Z,219,Wooden Case,1.745,Inverter-EQ7-4600-C,0,2026-02-03,96,EQ7-4600-C,261,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,EQ7-4600-C,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/EQ7-4600-C,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,,,,,,,,,,
560,589,83,2026-02-03T15:16:34.088Z,219,Wooden Case,2.145,Inverter-EQ7-4700-C,0,2026-02-03,118,EQ7-4700-C,334,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,EQ7-4700-C,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/EQ7-4700-C,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,,,,,,,,,,
561,549,83,2026-02-03T15:16:34.088Z,219,Wooden Case,2.145,Inverter-EQ7-4800-C,0,2026-02-03,118,EQ7-4800-C,332,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,EQ7-4800-C,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/EQ7-4800-C,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,,,,,,,,,,
855.5,851.64,89,2026-02-03T15:16:34.088Z,230,Wooden Case,2.661,Inverter-EQ7-4900-C,0,2026-02-03,130,EQ7-4900-C,851.64,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,EQ7-4900-C,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/EQ7-4900-C,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,,,,,,,,,,
0.68,,15.5,2026-02-03T15:16:40.743Z,19.5,Carton,0.003,Inverter-FRN0.1C2S-2J,0,2026-02-03,11,FRN0.1C2S-2J,0.68,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0.1C2S-2J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.1C2S-2J,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,24,0,0,126,0,0,0,0,159,
0.676,,15.5,2026-02-03T15:16:40.743Z,19.5,Carton,0.003,Inverter-FRN0.1C2S-7J,0,2026-02-03,11,FRN0.1C2S-7J,0.676,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0.1C2S-7J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.1C2S-7J,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,24,0,0,126,0,0,0,0,159,
1.08,1.1,15.5,2026-02-03T15:16:40.743Z,19.5,Carton,0.003,Inverter-FRN0.1E1E-7A,0,2026-02-03,11,FRN0.1E1E-7A,1.08,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0.1E1E-7A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.1E1E-7A,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,24,0,0,126,0,0,0,0,159,
1.09,1.1,15.5,2026-02-03T15:16:40.743Z,19.5,Carton,0.003,Inverter-FRN0.1E1E-7E,0,2026-02-03,11,FRN0.1E1E-7E,1.09,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0.1E1E-7E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.1E1E-7E,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,24,0,0,126,0,0,0,0,159,
0.95,1,15.5,2026-02-03T15:16:40.743Z,19.5,Carton,0.003,Inverter-FRN0.1E1S-2A,0,2026-02-03,11,FRN0.1E1S-2A,0.95,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0.1E1S-2A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.1E1S-2A,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,24,0,0,126,0,0,0,0,159,
0,1,0,2026-02-03T15:16:40.743Z,0,Carton,0,Inverter-FRN0.1E1S-7A,0,2026-02-03,0,FRN0.1E1S-7A,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,False,Inverters,FRN0.1E1S-7A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.1E1S-7A,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
0.96,1,15.5,2026-02-03T15:16:40.743Z,19.5,Carton,0.003,Inverter-FRN0.1E1S-7E,0,2026-02-03,11,FRN0.1E1S-7E,0.96,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0.1E1S-7E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.1E1S-7E,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,24,0,0,126,0,0,0,0,159,
0.68,,15.5,2026-02-03T15:16:40.743Z,19.5,Carton,0.003,Inverter-FRN0.2C2S-2J,0,2026-02-03,11,FRN0.2C2S-2J,0.68,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0.2C2S-2J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.2C2S-2J,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,24,0,0,126,0,0,0,0,159,
0.697,,15.5,2026-02-03T15:16:40.743Z,19.5,Carton,0.003,Inverter-FRN0.2C2S-7J,0,2026-02-03,11,FRN0.2C2S-7J,0.697,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0.2C2S-7J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.2C2S-7J,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,24,0,0,126,0,0,0,0,159,
0,1.5,0,2026-02-03T15:16:40.743Z,0,Carton,0,Inverter-FRN0.2E1E-7A,0,2026-02-03,0,FRN0.2E1E-7A,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,False,Inverters,FRN0.2E1E-7A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.2E1E-7A,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
1.1,1.5,15.5,2026-02-03T15:16:40.743Z,19.5,Carton,0.003,Inverter-FRN0.2E1E-7E,0,2026-02-03,11,FRN0.2E1E-7E,1.1,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0.2E1E-7E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.2E1E-7E,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,24,0,0,126,0,0,0,0,159,
0.92,1,15.5,2026-02-03T15:16:40.743Z,19.5,Carton,0.003,Inverter-FRN0.2E1S-2A,0,2026-02-03,11,FRN0.2E1S-2A,0.92,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0.2E1S-2A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.2E1S-2A,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,24,0,0,126,0,0,0,0,159,
0.97,1,15.5,2026-02-03T15:16:40.743Z,19.5,Carton,0.003,Inverter-FRN0.2E1S-7A,0,2026-02-03,11,FRN0.2E1S-7A,0.97,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0.2E1S-7A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.2E1S-7A,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,24,0,0,126,0,0,0,0,159,
0.96,1,15.5,2026-02-03T15:16:40.743Z,19.5,Carton,0.003,Inverter-FRN0.2E1S-7E,0,2026-02-03,11,FRN0.2E1S-7E,0.96,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0.2E1S-7E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.2E1S-7E,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,24,0,0,126,0,0,0,0,159,
0.99,1,15.5,2026-02-03T15:16:40.743Z,19.5,Carton,0.003,Inverter-FRN0.2E1S-7JSF1E,0,2026-02-03,11,FRN0.2E1S-7JSF1E,0.99,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0.2E1S-7JSF1E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.2E1S-7JSF1E,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,24,0,0,126,0,0,0,0,159,
0.764,,15.5,2026-02-03T15:16:40.743Z,19.5,Carton,0.003,Inverter-FRN0.4C2S-2J,0,2026-02-03,11,FRN0.4C2S-2J,0.764,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0.4C2S-2J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.4C2S-2J,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,24,0,0,126,0,0,0,0,159,
1.376,,20.5,2026-03-20T08:04:29.250Z,19.5,Carton,0.006,Inverter-FRN0.4C2S-4J,7,2026-03-20,14.5,FRN0.4C2S-4J,1.376,9,2,18,3,11,33,22,3,66,3,16,48,140,35,4,4,32,128,32,3,96,120,40,3,160,4,40,False,Inverters,FRN0.4C2S-4J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.4C2S-4J,2026-02-03T15:16:43.433279Z,2026-03-20T08:04:29.577936Z,12,6,2,,,,2,40,80,
0.791,,15.5,2026-02-03T15:16:40.743Z,19.5,Carton,0.003,Inverter-FRN0.4C2S-7J,0,2026-02-03,11,FRN0.4C2S-7J,0.791,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0.4C2S-7J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.4C2S-7J,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,24,0,0,126,0,0,0,0,159,
2.05,2,24,2026-03-20T08:04:29.250Z,19.5,Carton,0.007,Inverter-FRN0.4E1E-4A,7,2026-03-20,14.5,FRN0.4E1E-4A,2.05,9,2,18,2,11,22,22,3,66,2,16,32,140,35,4,4,32,128,32,3,96,120,40,3,160,4,40,False,Inverters,FRN0.4E1E-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.4E1E-4A,2026-02-03T15:16:43.433279Z,2026-03-20T08:04:29.577936Z,12,6,2,,,,2,40,80,
2.05,2,24,2026-03-20T08:04:29.250Z,19.5,Carton,0.007,Inverter-FRN0.4E1E-4E,7,2026-03-20,14.5,FRN0.4E1E-4E,2.05,9,2,18,2,11,22,22,3,66,2,16,32,140,35,4,4,32,128,32,3,96,120,40,3,160,4,40,False,Inverters,FRN0.4E1E-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.4E1E-4E,2026-02-03T15:16:43.433279Z,2026-03-20T08:04:29.577936Z,12,6,2,,,,2,40,80,
1.21,1.5,19,2026-02-03T15:16:40.743Z,19.5,Carton,0.004,Inverter-FRN0.4E1E-7A,0,2026-02-03,11,FRN0.4E1E-7A,1.21,0,0,24,0,0,45,0,0,120,0,0,63,225,0,0,0,0,210,0,0,126,159,0,0,265,0,0,False,Inverters,FRN0.4E1E-7A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.4E1E-7A,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,16,0,0,,,,,,,
1.22,1.5,19,2026-02-03T15:16:40.743Z,19.5,Carton,0.004,Inverter-FRN0.4E1E-7E,0,2026-02-03,11,FRN0.4E1E-7E,1.22,0,0,24,0,0,45,0,0,120,0,0,63,225,0,0,0,0,210,0,0,126,159,0,0,265,0,0,False,Inverters,FRN0.4E1E-7E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.4E1E-7E,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,16,0,0,,,,,,,
1.02,1,15.5,2026-02-03T15:16:40.743Z,19.5,Carton,0.003,Inverter-FRN0.4E1S-2A,0,2026-02-03,11,FRN0.4E1S-2A,1.02,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0.4E1S-2A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.4E1S-2A,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,24,0,0,126,0,0,0,0,159,
1.62,2,20.5,2026-03-20T08:04:29.250Z,19.5,Carton,0.006,Inverter-FRN0.4E1S-4A,7,2026-03-20,14.5,FRN0.4E1S-4A,1.62,9,2,18,3,11,33,22,3,66,3,16,48,140,35,4,4,32,128,32,3,96,120,40,3,160,4,40,False,Inverters,FRN0.4E1S-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.4E1S-4A,2026-02-03T15:16:43.433279Z,2026-03-20T08:04:29.577936Z,12,6,2,,,,2,40,80,
1.64,2,20.5,2026-03-20T08:04:29.250Z,19.5,Carton,0.006,Inverter-FRN0.4E1S-4E,7,2026-03-20,14.5,FRN0.4E1S-4E,1.64,9,2,18,3,11,33,22,3,66,3,16,48,140,35,4,4,32,128,32,3,96,120,40,3,160,4,40,False,Inverters,FRN0.4E1S-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.4E1S-4E,2026-02-03T15:16:43.433279Z,2026-03-20T08:04:29.577936Z,12,6,2,,,,2,40,80,
1.61,2,20.5,2026-03-20T08:04:29.250Z,19.5,Carton,0.006,Inverter-FRN0.4E1S-4JSF1E,7,2026-03-20,14.5,FRN0.4E1S-4JSF1E,1.61,9,2,18,3,11,33,22,3,66,3,16,48,140,35,4,4,32,128,32,3,96,120,40,3,160,4,40,False,Inverters,FRN0.4E1S-4JSF1E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.4E1S-4JSF1E,2026-02-03T15:16:43.433279Z,2026-03-20T08:04:29.577936Z,12,6,2,,,,2,40,80,
0,2,0,2026-02-03T15:16:40.743Z,0,Carton,0,Inverter-FRN0.4E1S-4LM,0,2026-02-03,0,FRN0.4E1S-4LM,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,False,Inverters,FRN0.4E1S-4LM,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.4E1S-4LM,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
1.04,1.5,15.5,2026-02-03T15:16:40.743Z,19.5,Carton,0.003,Inverter-FRN0.4E1S-7A,0,2026-02-03,11,FRN0.4E1S-7A,1.04,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0.4E1S-7A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.4E1S-7A,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,24,0,0,126,0,0,0,0,159,
0,1.5,0,2026-02-03T15:16:40.743Z,0,Carton,0,Inverter-FRN0.4E1S-7DL,0,2026-02-03,0,FRN0.4E1S-7DL,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,False,Inverters,FRN0.4E1S-7DL,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.4E1S-7DL,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
1.04,1.5,15.5,2026-02-03T15:16:40.743Z,19.5,Carton,0.003,Inverter-FRN0.4E1S-7E,0,2026-02-03,11,FRN0.4E1S-7E,1.04,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0.4E1S-7E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.4E1S-7E,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,24,0,0,126,0,0,0,0,159,
1.09,1.5,15.5,2026-02-03T15:16:40.743Z,19.5,Carton,0.003,Inverter-FRN0.4E1S-7JSF1E,0,2026-02-03,11,FRN0.4E1S-7JSF1E,1.09,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0.4E1S-7JSF1E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.4E1S-7JSF1E,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,24,0,0,126,0,0,0,0,159,
1.52,,20.5,2026-03-20T08:04:29.250Z,19.5,Carton,0.006,Inverter-FRN0.4E2S-4J,7,2026-03-20,14.5,FRN0.4E2S-4J,1.52,9,2,18,3,11,33,22,3,66,3,16,48,140,35,4,4,32,128,32,3,96,120,40,3,160,4,40,False,Inverters,FRN0.4E2S-4J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.4E2S-4J,2026-02-03T15:16:43.433279Z,2026-03-20T08:04:29.577936Z,12,6,2,,,,2,40,80,
2.446,2.5,22,2026-02-03T15:16:40.743Z,31,Carton,0.012,Inverter-FRN0.4G1E-4A,0,2026-02-03,17,FRN0.4G1E-4A,2.446,0,0,8,0,0,18,0,0,30,0,0,24,60,0,0,0,0,68,0,0,51,54,0,0,72,0,0,False,Inverters,FRN0.4G1E-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.4G1E-4A,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,4,0,0,,,,,,,
2.48,2.5,22,2026-02-03T15:16:40.743Z,31,Carton,0.012,Inverter-FRN0.4G1E-4E,0,2026-02-03,17,FRN0.4G1E-4E,2.48,0,0,8,0,0,18,0,0,30,0,0,24,60,0,0,0,0,68,0,0,51,54,0,0,72,0,0,False,Inverters,FRN0.4G1E-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.4G1E-4E,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,4,0,0,,,,,,,
0,0,0,2026-02-03T15:16:40.743Z,0,Carton,0,Inverter-FRN0.4G1E-4EAQ,0,2026-02-03,0,FRN0.4G1E-4EAQ,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,False,Inverters,FRN0.4G1E-4EAQ,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.4G1E-4EAQ,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
2.388,2.4,22,2026-02-03T15:16:40.743Z,31,Carton,0.012,Inverter-FRN0.4G1S-2A,0,2026-02-03,17,FRN0.4G1S-2A,2.35,0,0,8,0,0,18,0,0,30,0,0,24,60,0,0,0,0,68,0,0,51,54,0,0,72,0,0,False,Inverters,FRN0.4G1S-2A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.4G1S-2A,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,4,0,0,,,,,,,
2.42,2.4,22,2026-02-03T15:16:40.743Z,31,Carton,0.012,Inverter-FRN0.4G1S-4A,0,2026-02-03,17,FRN0.4G1S-4A,2.42,0,0,8,0,0,18,0,0,30,0,0,24,60,0,0,0,0,68,0,0,51,54,0,0,72,0,0,False,Inverters,FRN0.4G1S-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.4G1S-4A,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,4,0,0,,,,,,,
0,11,0,2026-02-03T15:16:40.743Z,0,Carton,0,Inverter-FRN0.75AQ1L-4A,0,2026-02-03,0,FRN0.75AQ1L-4A,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,False,Inverters,FRN0.75AQ1L-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.75AQ1L-4A,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
9.627,11,34.5,2026-02-03T15:16:40.743Z,55,Carton,0.045,Inverter-FRN0.75AQ1L-4E,3,2026-02-03,23.5,FRN0.75AQ1L-4E,9.627,0,0,2,0,0,3,0,0,8,0,0,6,16,0,0,,,,0,0,14,16,0,0,,,,False,Inverters,FRN0.75AQ1L-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.75AQ1L-4E,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
9.615,11,34.5,2026-02-03T15:16:40.743Z,55,Carton,0.045,Inverter-FRN0.75AQ1M-4A,0,2026-02-03,23.5,FRN0.75AQ1M-4A,9.615,0,0,2,0,0,3,0,0,8,0,0,6,16,0,0,,,,0,0,14,16,0,0,,,,False,Inverters,FRN0.75AQ1M-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0.75AQ1M-4A,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
